字	繁體 （一鍵轉換）	原拼音	（轉寫注釋）	(潮羅轉寫)	IPA	音義辨析	例	《康熙字典》等典籍摘錄	《廣韻》字音		說明：        字表來源《雷州音字典》，Kiattan轉寫，音值描述主要參考了張振興、蔡葉青《雷州方言詞典》、陳雲龍《粵西閩語音變研究》。        雷州話的聲調系統實際為：①陰平與陽去白讀合併，此處記為第1調；②舒化的陽入轄字併入陽上調，同時陽去文讀也讀為陽上調，此處記為第6調；③帶塞音尾的陽入字不舒化，調值基本與陽平相同，此處記為第8調；④陰入調舒化与否时值不同但调型类似，同时部分“新文讀”的字會讀如本調，此處简略記為第4調；⑤陽平記為第5調、陰上記為第2調；陰去記為第3調。 陰平 24 豬尊娘腐樹飯味餓 陽平 22 陳平仁龍農文雲黃 陰上 41 好手粉我米猛尾 陽上 33 腐倍坐戶雨事食白 陰去 21 抗唱漢世去告鏡柄   陰入 54 急竹權餓遞事誤接割 陽入 2 局雜合俗服涉疊十					
沭	沭	sug1	sug陽平陽入（帶尾）	suk8	suk˨	沭##[sug1]			食聿切——船母，術韻 合 三等，入聲。							
述	述	sug1	sug陽平陽入（帶尾）	suk8	suk˨	述##[sug1]			食聿切——船母，術韻 合 三等，入聲。							
樹	樹	ciu2	ciu陰平陽去（白）	tshiu1	tsʰiu˨˦	樹##①[ciu2] 木本植物的總稱。##②[si5] 種植。建立。			①：常句切——常母，遇韻 合 三等，去聲。##②：臣庾切——常母，麌韻 合 三等，上聲。[ciu6][Su6]							
樹	樹	si5	si陰入	si4	si˥˦	樹##①[ciu2] 木本植物的總稱。##②[si5] 種植。建立。			①：常句切——常母，遇韻 合 三等，去聲。##②：臣庾切——常母，麌韻 合 三等，上聲。[ciu6][Su6]							
豎	豎	su6	su陽上陽去（文）陽入（無尾）	su6	su˧˧	豎##[su6][KIA2（徛）]			臣庾切——常母，麌韻 合 三等，上聲。							
恕	恕	su3	su陰去	su3	su˨˩	恕##[su3]			商署切——書母，禦韻 開 三等，去聲。							
庶	庶	su3	su陰去	su3	su˨˩	庶##[su3]			商署切——書母，禦韻 開 三等，去聲。							
術	術	sug1	sug陽平陽入（帶尾）	suk8	suk˨	術##[sug1] 技藝。方法。			食聿切——船母，術韻 合 三等，入聲。							
數	數	siau3	siau陰去	siau3	siau˨˩	數##①[siau3] 數目。幾個。命數。查點數目。比較起來最突出。列舉過錯。<雷>稱人（含輕蔑或戲謔），傢伙。##②[suag5] 屢次。	①：【數盤[bua1]】算盤。#【數數】按理。#【汝[lu4]幾[gui4]骹[ka2]數。】你們幾個傢伙。		①：色句切——生母，遇韻 合 三等，去聲。##②：所角切——生母，覺韻 開 二等，入聲。							
數	數	sog5	sog陰入	sok4	sok˥˦	數##①[siau3] 數目。幾個。命數。查點數目。比較起來最突出。列舉過錯。<雷>稱人（含輕蔑或戲謔），傢伙。##②[suag5] 屢次。	①：【數盤[bua1]】算盤。#【數數】按理。#【汝[lu4]幾[gui4]骹[ka2]數。】你們幾個傢伙。		①：色句切——生母，遇韻 合 三等，去聲。##②：所角切——生母，覺韻 開 二等，入聲。							
腧	腧	su3	su陰去	su3	su˨˩	腧##[su3]			傷遇切——書母，遇韻 合 三等，去聲。							
鉥	鉥	zug5	zug陰入	tsuk4	tsuk˥˦	鉥##[zug5]	【尖[ziam2]鉥尖[ziam2]鉥】形容細長而尖。	《唐韻》《集韻》食聿切。[zug1]								
墅	墅	su6	su陽上陽去（文）陽入（無尾）	su6	su˧˧	墅##[su6]			承與切——常母，語韻 開 三等，上聲。							
漱	漱	ciu5	ciu陰入	tshiu4	tsʰiu˥˦	漱##[ciu5] <雷>搓洗。			所佑切——生母，宥韻 開 三等，去聲。	搓洗。						
澍	澍	siu6	siu陽上陽去（文）陽入（無尾）	siu6	siu˧˧	澍##[siu6] <雷>淘洗。			常句切——常母，遇韻 合 三等，去聲。	淘洗。						
刷	刷	suag5	suag陰入	suak4	suak˥˦	刷##[suag5]			數刮切——生母，鎋韻 合 二等，入聲。#所劣切——生母，薛B韻 合 三等，入聲。							
唰	唰	suag5	suag陰入	suak4	suak˥˦	唰##[suag5]		《玉篇》《集韻》所劣切。								
耍	耍	sa4	sa陰上	sa2	sa˦˩	耍##[sa4]		《篇海》沙下切。								
衰	衰	sue2	sue陰平陽去（白）	sue1	suɛ˨˦	衰##[sue2][Suai2] <雷>倒楣，運氣壞。			所追切——生母，脂B韻 合 三等，平聲。							
衰	衰	suai2	suai陰平陽去（白）	suai1	suai˨˦	衰##[sue2][Suai2] <雷>倒楣，運氣壞。			所追切——生母，脂B韻 合 三等，平聲。							
摔	摔	siag5	siag陰入	siak4	siak˥˦	摔##[siag5][Sug5] <雷>抽打。		《五音類聚》山律切。《字彙》朔律切。								
摔	摔	sug5	sug陰入	suk4	suk˥˦	摔##[siag5][Sug5] <雷>抽打。		《五音類聚》山律切。《字彙》朔律切。								
甩	甩	suai4	suai陰上	suai2	suai˦˩	甩##[suai4]										
帥	帥	suai3	suai陰去	suai3	suai˨˩	帥##[suai3]			所類切——生母，至B韻 合 三等，去聲。[sui3]							
蟀	蟀	sug5	sug陰入	suk4	suk˥˦	蟀##[sug5]			所律切——生母，術韻 合 三等，入聲。							
閂	閂	cua3	cua陰去	tshua3	tsʰua˨˩	閂##[cua3]		《字彙補》數還切。[cua2]								
拴	拴	sui2	sui陰平陽去（白）	sui1	sui˨˦	拴##[sui2]										
栓	栓	sui2	sui陰平陽去（白）	sui1	sui˨˦	栓##[sui2] <雷>木釘，楔子。塞子。<雷>塞緊，擠進。器物上可以開關的機件。#注：不應讀[cieng1]。		《廣韻》木丁也。《博雅》栓櫭，木釘也。	山員切——生母，仙B韻 合 三等，平聲。							
涮	涮	suang3	suang陰去	suang3	suaŋ˨˨˩	涮##[suang3]			生患切——生母，諫韻 合 二等，去聲。							
雙	雙	siang2	siang陰平陽去（白）	siang1	siaŋ˨˦	雙##[siang2][Suang2]			所江切——生母，江韻 開 二等，平聲。							
雙	雙	suang2	suang陰平陽去（白）	suang1	suaŋ˨˦	雙##[siang2][Suang2]			所江切——生母，江韻 開 二等，平聲。							
霜	霜	so2	so陰平陽去（白）	so1	sɔ˨˦	霜##[so2][Suang2]			色莊切——生母，陽韻 開 三等，平聲。							
霜	霜	suang2	suang陰平陽去（白）	suang1	suaŋ˨˦	霜##[so2][Suang2]			色莊切——生母，陽韻 開 三等，平聲。							
孀	孀	suang2	suang陰平陽去（白）	suang1	suaŋ˨˦	孀##[suang2]			色莊切——生母，陽韻 開 三等，平聲。							
爽	爽	so4	so陰上	so2	sɔ˦˩	爽##①[so4][Suang4] 明朗，清亮。舒暢。痛快，率直。違背。##②[song2] <雷>快意。<雷>好玩。#注：[song2]音源於粵方言。	①：【乾[gang2]爽[so4]】##②：【爽骹[ka2]】有趣，好玩。		踈兩切——生母，養韻 開 三等，上聲。							
爽	爽	suang4	suang陰上	suang2	suaŋ˦˩	爽##①[so4][Suang4] 明朗，清亮。舒暢。痛快，率直。違背。##②[song2] <雷>快意。<雷>好玩。#注：[song2]音源於粵方言。	①：【乾[gang2]爽[so4]】##②：【爽骹[ka2]】有趣，好玩。		踈兩切——生母，養韻 開 三等，上聲。							
爽	爽	song2	song陰平陽去（白）	song1	soŋ˨˦	爽##①[so4][Suang4] 明朗，清亮。舒暢。痛快，率直。違背。##②[song2] <雷>快意。<雷>好玩。#注：[song2]音源於粵方言。	①：【乾[gang2]爽[so4]】##②：【爽骹[ka2]】有趣，好玩。		踈兩切——生母，養韻 開 三等，上聲。							
誰	誰	sui1	sui陽平陽入（帶尾）	sui5	sui˨˨	誰##[sui1][DIANG6（未知字形）]#注：[diang6]音或是“底人”的合音。請參看“底”字條。			視隹切——常母，脂A韻 合 三等，平聲。							
水	水	zui4	zui陰上	tsui2	tsui˦˩	水##[zui4][Sui4]			式軌切——書母，旨B韻 合 三等，上聲。							
水	水	sui4	sui陰上	sui2	sui˦˩	水##[zui4][Sui4]			式軌切——書母，旨B韻 合 三等，上聲。							
稅	稅	sue3	sue陰去	sue3	suɛ˨˩	稅##[sue3]			舒芮切——書母，祭A韻 合 三等，去聲。							
睡	睡	zue2	zue陰平陽去（白）	tsue1	tsuɛ˨˦	睡##[zue2][KOI5（愒/憩）]	【瞌[ga2]睡[zue2]】	《說文》坐寐也。	是僞切——常母，寘A韻 合 三等，去聲。							
吮	吮	zui6	zui陽上陽去（文）陽入（無尾）	tsui6	tsui˧˧	吮##[zui6]			食尹切——船母，準韻 合 三等，上聲。							
楯	楯	sung6	sung陽上陽去（文）陽入（無尾）	sung6	suŋ˧˧	楯##[sung6]			食尹切——船母，準韻 合 三等，上聲。							
順	順	sung6	sung陽上陽去（文）陽入（無尾）	sung6	suŋ˧˧	順##[sung6]			食閏切——船母，稕韻 合 三等，去聲。							
舜	舜	sung3	sung陰去	sung3	suŋ˨˨˩	舜##[sung3]			舒閏切——書母，稕韻 合 三等，去聲。							
瞬	瞬	sung3	sung陰去	sung3	suŋ˨˨˩	瞬##[sung3]			舒閏切——書母，稕韻 合 三等，去聲。							
說	說	sue5	sue陰入	sue4	suɛ˥˦	說##①[sue5] 講。解釋，闡明。介紹。言論，主張。責備。##②[sue3] 用言語勸說，使別人聽從自己的意見。##③[se5][Yieg5] 古“悅”字。			①：失爇切——書母，薛A韻 合 三等，入聲。##②：舒芮切——書母，祭A韻 合 三等，去聲。##③：弋雪切——以母，薛A韻 合 三等，入聲。[sue6]							
說	說	sue3	sue陰去	sue3	suɛ˨˩	說##①[sue5] 講。解釋，闡明。介紹。言論，主張。責備。##②[sue3] 用言語勸說，使別人聽從自己的意見。##③[se5][Yieg5] 古“悅”字。			①：失爇切——書母，薛A韻 合 三等，入聲。##②：舒芮切——書母，祭A韻 合 三等，去聲。##③：弋雪切——以母，薛A韻 合 三等，入聲。[sue6]							
說	說	se5	se陰入	se4	sɛ˥˦	說##①[sue5] 講。解釋，闡明。介紹。言論，主張。責備。##②[sue3] 用言語勸說，使別人聽從自己的意見。##③[se5][Yieg5] 古“悅”字。			①：失爇切——書母，薛A韻 合 三等，入聲。##②：舒芮切——書母，祭A韻 合 三等，去聲。##③：弋雪切——以母，薛A韻 合 三等，入聲。[sue6]							
說	說	yieg5	yieg陰入	dziek4	ziek˥˦	說##①[sue5] 講。解釋，闡明。介紹。言論，主張。責備。##②[sue3] 用言語勸說，使別人聽從自己的意見。##③[se5][Yieg5] 古“悅”字。			①：失爇切——書母，薛A韻 合 三等，入聲。##②：舒芮切——書母，祭A韻 合 三等，去聲。##③：弋雪切——以母，薛A韻 合 三等，入聲。[sue6]							
妁	妁	ziog5	ziog陰入	tsiok4	tsiok˥˦	妁##[ziog5]			之若切——章母，藥韻 開 三等，入聲。#市若切——常母，藥韻 開 三等，入聲。[ziog1]							
爍	爍	siog5	siog陰入	siok4	siok˥˦	爍##[siog5]			書藥切——書母，藥韻 開 三等，入聲。							
朔	朔	suag5	suag陰入	suak4	suak˥˦	朔##[suag5]			所角切——生母，覺韻 開 二等，入聲。							
鑠	鑠	siog5	siog陰入	siok4	siok˥˦	鑠##[siog5]			書藥切——書母，藥韻 開 三等，入聲。							
欶	欶	so5	so陰入	so4	sɔ˥˦	欶##[so5] <雷>吸。#注：也可作“嗍”。	【欶薰[hung2]】吸煙。	《說文》吮也。《通俗文》含吸也。	所角切——生母，覺韻 開 二等，入聲。	吸。						
碩	碩	cio5	cio陰入	tshio4	tsʰiɔ˥˦	碩##[cio5][Ciog5] <雷>健壯。	【碩[cio5]碩板[bai4]板】非常健壯。		常隻切——常母，昔韻 開 三等，入聲。[cio6]							
碩	碩	ciog5	ciog陰入	tshiok4	tsʰiok˥˦	碩##[cio5][Ciog5] <雷>健壯。	【碩[cio5]碩板[bai4]板】非常健壯。		常隻切——常母，昔韻 開 三等，入聲。[cio6]							
搠	搠	suag5	suag陰入	suak4	suak˥˦	搠##[suag5] <雷>塗抹。		《集韻》色角切。#《博雅》塗也。		涂抹。						
蒴	蒴	suag5	suag陰入	suak4	suak˥˦	蒴##[suag5]			所角切——生母，覺韻 開 二等，入聲。							
嗽	嗽	sau3	sau陰去	sau3	sau˨˩	嗽##[sau3]			蘇奏切——心母，候韻 開 一等，去聲。							
槊	槊	suag5	suag陰入	suak4	suak˥˦	槊##[suag5]			所角切——生母，覺韻 開 二等，入聲。							
厶	厶	sai2	sai陰平陽去（白）	sai1	sai˨˦	厶##[sai2][Su2]			息夷切——心母，脂A韻 開 三等，平聲。							
厶	厶	su2	su陰平陽去（白）	su1	su˨˦	厶##[sai2][Su2]			息夷切——心母，脂A韻 開 三等，平聲。							
絲	絲	si2	si陰平陽去（白）	si1	si˨˦	絲##[si2]			息茲切——心母，之韻 開 三等，平聲。							
司	司	su2	su陰平陽去（白）	su1	su˨˦	司##[su2]			息茲切——心母，之韻 開 三等，平聲。							
私	私	sai2	sai陰平陽去（白）	sai1	sai˨˦	私##[sai2][Su2]	【家[ge2]私[sai2]】傢俱，家庭日用器物。做工用的工具、道具。		息夷切——心母，脂A韻 開 三等，平聲。							
私	私	su2	su陰平陽去（白）	su1	su˨˦	私##[sai2][Su2]	【家[ge2]私[sai2]】傢俱，家庭日用器物。做工用的工具、道具。		息夷切——心母，脂A韻 開 三等，平聲。							
噝	噝	si5	si陰入	si4	si˥˦	噝##[si5][si6]										
噝	噝	si6	si陽上陽去（文）陽入（無尾）	si6	si˧˧	噝##[si5][si6]										
俬	俬	sai2	sai陰平陽去（白）	sai1	sai˨˦	俬##[sai2][Su2] <雷>“私”的俗用字。										
俬	俬	su2	su陰平陽去（白）	su1	su˨˦	俬##[sai2][Su2] <雷>“私”的俗用字。										
思	思	su2	su陰平陽去（白）	su1	su˨˦	思##[su2]			息茲切——心母，之韻 開 三等，平聲。							
虒	虒	si2	si陰平陽去（白）	si1	si˨˦	虒##[si2]			息移切——心母，支A韻 開 三等，平聲。							
鷥	鷥	si2	si陰平陽去（白）	si1	si˨˦	鷥##[si2]		《集韻》新茲切。《正韻》相咨切。								
斯	斯	su2	su陰平陽去（白）	su1	su˨˦	斯##[su2]			息移切——心母，支A韻 開 三等，平聲。							
緦	緦	su2	su陰平陽去（白）	su1	su˨˦	緦##[su2]			息茲切——心母，之韻 開 三等，平聲。							
螄	螄	su2	su陰平陽去（白）	su1	su˨˦	螄##[su2]			疏夷切——生母，脂B韻 開 三等，平聲。							
廝	廝	si2	si陰平陽去（白）	si1	si˨˦	廝##[si2]			廝：息移切——心母，支A韻 開 三等，平聲。							
罳	罳	su2	su陰平陽去（白）	su1	su˨˦	罳##[su2]			息茲切——心母，之韻 開 三等，平聲。							
鍶	鍶	su2	su陰平陽去（白）	su1	su˨˦	鍶##[su2]										
嘶	嘶	si2	si陰平陽去（白）	si1	si˨˦	嘶##[si2]			先稽切——心母，齊韻 開 四等，平聲。							
撕	撕	si2	si陰平陽去（白）	si1	si˨˦	撕##[si2]		《集韻》相支切。								
澌	澌	si2	si陰平陽去（白）	si1	si˨˦	澌##[si2]		《唐韻》息移切。《集韻》《韻會》相支切。《正韻》相咨切。								
死	死	si4	si陰上	si2	si˦˩	死##[si4]			息姊切——心母，旨B韻 開 三等，上聲。							
巳	巳	zu6	zu陽上陽去（文）陽入（無尾）	tsu6	tsu˧˧	巳##[zu6]			詳裏切——邪母，止韻 開 三等，上聲。							
四	四	si3	si陰去	si3	si˨˩	四##[si3][Su3]			息利切——心母，至A韻 開 三等，去聲。							
四	四	su3	su陰去	su3	su˨˩	四##[si3][Su3]			息利切——心母，至A韻 開 三等，去聲。							
寺	寺	zu6	zu陽上陽去（文）陽入（無尾）	tsu6	tsu˧˧	寺##[zu6]			祥吏切——邪母，志韻 開 三等，去聲。							
汜	汜	zu6	zu陽上陽去（文）陽入（無尾）	tsu6	tsu˧˧	汜##[zu6]			詳裏切——邪母，止韻 開 三等，上聲。							
伺	伺	su3	su陰去	su3	su˨˩	伺##[su3]			相吏切——心母，志韻 開 三等，去聲。#息茲切——心母，之韻 開 三等，平聲。[su2]							
似	似	zu6	zu陽上陽去（文）陽入（無尾）	tsu6	tsu˧˧	似##[zu6]			詳裏切——邪母，止韻 開 三等，上聲。							
兕	兕	zi6	zi陽上陽去（文）陽入（無尾）	tsi6	tsi˧˧	兕##[zi6]			徐姊切——邪母，旨B韻 開 三等，上聲。							
姒	姒	sai6	sai陽上陽去（文）陽入（無尾）	sai6	sai˧˧	姒##[sai6]			詳裏切——邪母，止韻 開 三等，上聲。							
祀	祀	zu6	zu陽上陽去（文）陽入（無尾）	tsu6	tsu˧˧	祀##[zu6]			詳裏切——邪母，止韻 開 三等，上聲。							
泗	泗	si3	si陰去	si3	si˨˩	泗##[si3]			息利切——心母，至A韻 開 三等，去聲。							
飼	飼	ci2	ci陰平陽去（白）	tshi1	tsʰi˨˦	飼##[ci2][ZU5] <雷>養。<雷>產子。	【飼牛[vu1]】養牛。喂牛。#【飼囝[gia4]】生孩子。養孩子。		祥吏切——邪母，志韻 開 三等，去聲。							
駟	駟	si3	si陰去	si3	si˨˩	駟##[si3]			息利切——心母，至A韻 開 三等，去聲。							
俟	俟	su6	su陽上陽去（文）陽入（無尾）	su6	su˧˧	俟##①[su6] 等待。##②[ki1] 萬俟，複姓。			①：牀史切——俟母，止韻 開三等，上聲。##②：渠希切——羣母，微韻 開 三等，平聲。							
俟	俟	ki1	ki陽平陽入（帶尾）	khi5	kʰi˨˨	俟##①[su6] 等待。##②[ki1] 萬俟，複姓。			①：牀史切——俟母，止韻 開三等，上聲。##②：渠希切——羣母，微韻 開 三等，平聲。							
涘	涘	su6	su陽上陽去（文）陽入（無尾）	su6	su˧˧	涘##[su6]			牀史切——俟母，止韻 開三等，上聲。							
笥	笥	si3	si陰去	si3	si˨˩	笥##[si3]			相吏切——心母，志韻 開 三等，去聲。							
耜	耜	zu6	zu陽上陽去（文）陽入（無尾）	tsu6	tsu˧˧	耜##[zu6]			詳裏切——邪母，止韻 開 三等，上聲。							
嗣	嗣	zu6	zu陽上陽去（文）陽入（無尾）	tsu6	tsu˧˧	嗣##[zu6]			祥吏切——邪母，志韻 開 三等，去聲。							
肆	肆	su3	su陰去	su3	su˨˩	肆##①[su3] 恣意妄為。店鋪。##②[si3][Su3] “四”的大寫。			息利切——心母，至A韻 開 三等，去聲。							
肆	肆	si3	si陰去	si3	si˨˩	肆##①[su3] 恣意妄為。店鋪。##②[si3][Su3] “四”的大寫。			息利切——心母，至A韻 開 三等，去聲。							
忪	忪	zong2	zong陰平陽去（白）	tsong1	tsoŋ˨˦	忪##①[zong2] 怔忪。##②[song2] 惺忪。			①：職容切——章母，鍾韻 開 三等，平聲。							
忪	忪	song2	song陰平陽去（白）	song1	soŋ˨˦	忪##①[zong2] 怔忪。##②[song2] 惺忪。			①：職容切——章母，鍾韻 開 三等，平聲。							
松	松	song1	song陽平陽入（帶尾）	song5	soŋ˨˨	松/鬆##松①[song1][cong1] 松樹。##松②[song3] 松竹鎮，地名。##鬆[sang2] 跟“緊”相反。瘦肉加工製成的絨狀食品。			松①：祥容切——邪母，鍾韻 開 三等，平聲。##鬆：私宗切——心母，冬韻 開 一等，平聲。#    息恭切——心母，鍾韻 開 三等，平聲。							
松	松	cong1	cong陽平陽入（帶尾）	tshong5	tsʰoŋ˨˨	松/鬆##松①[song1][cong1] 松樹。##松②[song3] 松竹鎮，地名。##鬆[sang2] 跟“緊”相反。瘦肉加工製成的絨狀食品。			松①：祥容切——邪母，鍾韻 開 三等，平聲。##鬆：私宗切——心母，冬韻 開 一等，平聲。#    息恭切——心母，鍾韻 開 三等，平聲。							
松	松	song3	song陰去	song3	soŋ˨˨˩	松/鬆##松①[song1][cong1] 松樹。##松②[song3] 松竹鎮，地名。##鬆[sang2] 跟“緊”相反。瘦肉加工製成的絨狀食品。			松①：祥容切——邪母，鍾韻 開 三等，平聲。##鬆：私宗切——心母，冬韻 開 一等，平聲。#    息恭切——心母，鍾韻 開 三等，平聲。							
松	松	sang2	sang陰平陽去（白）	sang1	saŋ˨˦	松/鬆##松①[song1][cong1] 松樹。##松②[song3] 松竹鎮，地名。##鬆[sang2] 跟“緊”相反。瘦肉加工製成的絨狀食品。			松①：祥容切——邪母，鍾韻 開 三等，平聲。##鬆：私宗切——心母，冬韻 開 一等，平聲。#    息恭切——心母，鍾韻 開 三等，平聲。							
凇	凇	song1	song陽平陽入（帶尾）	song5	soŋ˨˨	凇##[song1]			息恭切——心母，鍾韻 開 三等，平聲。[siang2][Song2]#祥容切——邪母，鍾韻 開 三等，平聲。							
淞	淞	song2	song陰平陽去（白）	song1	soŋ˨˦	淞##[song2][SONG1]			息恭切——心母，鍾韻 開 三等，平聲。							
菘	菘	song2	song陰平陽去（白）	song1	soŋ˨˦	菘##[song2]			息弓切——心母，東韻 開 三等，平聲。							
嵩	嵩	song2	song陰平陽去（白）	song1	soŋ˨˦	嵩##[song2]			息弓切——心母，東韻 開 三等，平聲。							
鬆	鬆	sang2	sang陰平陽去（白）	sang1	saŋ˨˦	鬆（簡體同“松”）##[sang2] 跟“緊”相反。瘦肉加工製成的絨狀食品。			私宗切——心母，冬韻 開 一等，平聲。#息恭切——心母，鍾韻 開 三等，平聲。							
慫	慫	song4	song陰上	song2	soŋ˦˩	慫##[song4]			息拱切——心母，腫韻 開 三等，上聲。							
悚	悚	song4	song陰上	song2	soŋ˦˩	悚##[song4]			息拱切——心母，腫韻 開 三等，上聲。							
聳	聳	cong4	cong陰上	tshong2	tsʰoŋ˦˩	聳##[cong4][song4]			息拱切——心母，腫韻 開 三等，上聲。							
聳	聳	song4	song陰上	song2	soŋ˦˩	聳##[cong4][song4]			息拱切——心母，腫韻 開 三等，上聲。							
竦	竦	song4	song陰上	song2	soŋ˦˩	竦##[song4]			息拱切——心母，腫韻 開 三等，上聲。							
訟	訟	song6	song陽上陽去（文）陽入（無尾）	song6	soŋ˧˧	訟##[song6]			似用切——邪母，用韻 開 三等，去聲。							
宋	宋	sang3	sang陰去	sang3	saŋ˨˨˩	宋##[sang3][Song3]			蘇統切——心母，宋韻 開 一等，去聲。							
宋	宋	song3	song陰去	song3	soŋ˨˨˩	宋##[sang3][Song3]			蘇統切——心母，宋韻 開 一等，去聲。							
誦	誦	song6	song陽上陽去（文）陽入（無尾）	song6	soŋ˧˧	誦##[song6]			似用切——邪母，用韻 開 三等，去聲。							
送	送	sang3	sang陰去	sang3	saŋ˨˨˩	送##①[sang3] 運送。贈與。陪行。##②[sang5] <雷>風吹物動。			蘇弄切——心母，送韻 開 一等，去聲。							
送	送	sang5	sang陰入	sang4	saŋ˥˦	送##①[sang3] 運送。贈與。陪行。##②[sang5] <雷>風吹物動。			蘇弄切——心母，送韻 開 一等，去聲。							
頌	頌	song6	song陽上陽去（文）陽入（無尾）	song6	soŋ˧˧	頌##[song6]			似用切——邪母，用韻 開 三等，去聲。							
嗖	嗖	siau2	siau陰平陽去（白）	siau1	siau˨˦	嗖##[siau2]										
搜	搜	siau2	siau陰平陽去（白）	siau1	siau˨˦	搜##①[siau2] 聚攏。<雷>用手抓取，抄起。##②[ciau2][SEU4] 尋找。搜查，翻找。	①：【搜毛[mo1]縛[bag1]起[ki4]來[lai1]。】把頭發收攏束起來。##②：【搜[ciau2]身[sieng2]】	《玉篇》聚也。《說文》一曰求也。《廣韻》索也求也聚也。	所鳩切——生母，尤韻 開 三等，平聲。							
搜	搜	ciau2	ciau陰平陽去（白）	tshiau1	tsʰiau˨˦	搜##①[siau2] 聚攏。<雷>用手抓取，抄起。##②[ciau2][SEU4] 尋找。搜查，翻找。	①：【搜毛[mo1]縛[bag1]起[ki4]來[lai1]。】把頭發收攏束起來。##②：【搜[ciau2]身[sieng2]】	《玉篇》聚也。《說文》一曰求也。《廣韻》索也求也聚也。	所鳩切——生母，尤韻 開 三等，平聲。							
溲	溲	siau2	siau陰平陽去（白）	siau1	siau˨˦	溲##[siau2]		《集韻》《韻會》《正韻》疎鳩切。								
餿	餿	tiau2	tiau陰平陽去（白）	thiau1	tʰiau˨˦	餿##[tiau2]			所鳩切——生母，尤韻 開 三等，平聲。[siau2]							
颼	颼	siau2	siau陰平陽去（白）	siau1	siau˨˦	颼##[siau2]		《玉篇》所流切。								
艘	艘	siau2	siau陰平陽去（白）	siau1	siau˨˦	艘##[siau2]		《正韻》疏鳩切。	蘇彫切——心母，蕭韻 開 四等，平聲。							
叟	叟	seu4	seu陰上	seu2	sɛu˦˩	叟##[seu4]			蘇後切——心母，厚韻 開 一等，上聲。							
嗾	嗾	sau4	sau陰上	sau2	sau˦˩	嗾##[sau4]			蘇後切——心母，厚韻 開 一等，上聲。							
瞍	瞍	sau4	sau陰上	sau2	sau˦˩	瞍##[sau4]		《集韻》《韻會》《正韻》蘇後切。								
擻	擻	sau4	sau陰上	sau2	sau˦˩	擻##[sau4]	【擻性[se3]】發洩脾氣，發威。		蘇後切——心母，厚韻 開 一等，上聲。							
藪	藪	sau4	sau陰上	sau2	sau˦˩	藪##[sau4]			蘇後切——心母，厚韻 開 一等，上聲。							
蘇	蘇	seu2	seu陰平陽去（白）	seu1	sɛu˨˦	蘇##[seu2][Su2]			素姑切——心母，模韻 開 一等，平聲。							
蘇	蘇	su2	su陰平陽去（白）	su1	su˨˦	蘇##[seu2][Su2]			素姑切——心母，模韻 開 一等，平聲。							
酥	酥	seu2	seu陰平陽去（白）	seu1	sɛu˨˦	酥##[seu2][Su2] <雷>肉類食物腐敗變味。			素姑切——心母，模韻 開 一等，平聲。							
酥	酥	su2	su陰平陽去（白）	su1	su˨˦	酥##[seu2][Su2] <雷>肉類食物腐敗變味。			素姑切——心母，模韻 開 一等，平聲。							
穌	穌	seu2	seu陰平陽去（白）	seu1	sɛu˨˦	穌##[seu2][Su2]			素姑切——心母，模韻 開 一等，平聲。							
穌	穌	su2	su陰平陽去（白）	su1	su˨˦	穌##[seu2][Su2]			素姑切——心母，模韻 開 一等，平聲。							
窣	窣	sug5	sug陰入	suk4	suk˥˦	窣##[sug5]			蘇骨切——心母，沒韻 合 一等，入聲。							
俗	俗	sog1	sog陽平陽入（帶尾）	sok8	sok˨	俗##[sog1]			似足切——邪母，燭韻 開 三等，入聲。							
夙	夙	sog5	sog陰入	sok4	sok˥˦	夙##[sog5]			息逐切——心母，屋韻 開 三等，入聲。							
訴	訴	su3	su陰去	su3	su˨˩	訴##[su3]			桑故切——心母，暮韻 開 一等，去聲。							
肅	肅	sog5	sog陰入	sok4	sok˥˦	肅##[sog5]			息逐切——心母，屋韻 開 三等，入聲。							
涑	涑	sog5	sog陰入	sok4	sok˥˦	涑##[sog5]			桑穀切——心母，屋韻 開 一等，入聲。#相玉切——心母，燭韻 開 三等，入聲。							
素	素	su3	su陰去	su3	su˨˩	素##[su3]			桑故切——心母，暮韻 開 一等，去聲。							
速	速	sog5	sog陰入	sok4	sok˥˦	速##[sog5]			桑穀切——心母，屋韻 開 一等，入聲。							
宿	宿	sog5	sog陰入	sok4	sok˥˦	宿##①[sog5] 住，過夜。年久的。平素的，素有的。有名望的人。量詞，一夜。##②[siu3] 某些星的集合體。##③[siu2] <雷>動物的窩。#注：或謂本字為“岫”。	③：【雞[goi2]宿】雞窩。	③：又葉息流切，音羞。《莊子·天地篇》至無而供其求，時騁而要其宿。	①：息逐切——心母，屋韻 開 三等，入聲。##②：息救切——心母，宥韻 開 三等，去聲。							
宿	宿	siu3	siu陰去	siu3	siu˨˩	宿##①[sog5] 住，過夜。年久的。平素的，素有的。有名望的人。量詞，一夜。##②[siu3] 某些星的集合體。##③[siu2] <雷>動物的窩。#注：或謂本字為“岫”。	③：【雞[goi2]宿】雞窩。	③：又葉息流切，音羞。《莊子·天地篇》至無而供其求，時騁而要其宿。	①：息逐切——心母，屋韻 開 三等，入聲。##②：息救切——心母，宥韻 開 三等，去聲。							
