繁體	简体	音標	註釋	聲	韻	調							
惦	惦	ti̯ɐ̝n˩˧		t	i̯ɐ̝n	˩˧							
痁	痁	ti̯ɐ̝n˩˧		t	i̯ɐ̝n	˩˧							
坫	坫	ti̯ɐ̝n˩˧		t	i̯ɐ̝n	˩˧							
䀡	䀡	ti̯ɐ̝n˩˧		t	i̯ɐ̝n	˩˧							
添	添	tʰi̯ɐ̝n˧˥		tʰ	i̯ɐ̝n	˧˥							
忝	忝	tʰi̯ɐ̝n˦˨		tʰ	i̯ɐ̝n	˦˨							
舔	舔	tʰi̯ɐ̝n˦˨		tʰ	i̯ɐ̝n	˦˨							
㮇	㮇	tʰi̯ɐ̝n˩˧		tʰ	i̯ɐ̝n	˩˧							
甜	甜	tʰi̯ɐ̝n˧˩		tʰ	i̯ɐ̝n	˧˩							
拈	拈	l̃i̯ɐ̝n˧˥		l̃	i̯ɐ̝n	˧˥							
鮎	鮎	l̃i̯ɐ̝n˧˩		l̃	i̯ɐ̝n	˧˩							
鯰	鲶	l̃i̯ɐ̝n˧˩		l̃	i̯ɐ̝n	˧˩							
念	念	l̃i̯ɐ̝n˩˧		l̃	i̯ɐ̝n	˩˧							
僭	僭	t͡ɕi̯ɐ̝n˩˧		t͡ɕ	i̯ɐ̝n	˩˧							
蒹	蒹	t͡ɕi̯ɐ̝n˧˥		t͡ɕ	i̯ɐ̝n	˧˥							
謙	谦	t͡ɕʰi̯ɐ̝n˧˥		t͡ɕʰ	i̯ɐ̝n	˧˥							
歉	歉	t͡ɕʰi̯ɐ̝n˩˧		t͡ɕʰ	i̯ɐ̝n	˩˧							
嫌	嫌	ɕi̯ɐ̝n˧˩		ɕ	i̯ɐ̝n	˧˩							
泛	泛	fɑ̟n˩˧		f	ɑ̟n	˩˧							
凡	凡	fɑ̟n˧˩		f	ɑ̟n	˧˩							
帆	帆	fɑ̟n˧˩		f	ɑ̟n	˧˩							
範	范	fɑ̟n˩˧		f	ɑ̟n	˩˧							
犯	犯	fɑ̟n˩˧		f	ɑ̟n	˩˧							
梵	梵	fɑ̟n˧˩	梵士林，梵高	f	ɑ̟n	˧˩							
梵	梵	fɑ̟n˩˧		f	ɑ̟n	˩˧							
畣	畣	tɑ˧		t	ɑ	˧							
𫓌	𫓌	tɑ˧		t	ɑ	˧							
𨱏	𨱏	tɑ˧		t	ɑ	˧							
鎝	𨱏	tɑ˧		t	ɑ	˧							
荅	荅	tɑ˧		t	ɑ	˧							
𨅞	𨅞	tɑ˧	𫓌	t	ɑ	˧							
褡	褡	tɑ˧		t	ɑ	˧							
㜓	㜓	tɑ˧		t	ɑ	˧							
瘩	瘩	tɑ˧	疙～(㾑)，表示身上隆起的小包	t	ɑ	˧							
㾑	㾑	tɑ˧	疙～(瘩)，表示身上隆起的小包	t	ɑ	˧							
𤺥	𤺥	tɑ˧		t	ɑ	˧							
㗳	嗒	tɑ˧		t	ɑ	˧							
㿯	㿯	tɑ˧		t	ɑ	˧							
㯚	㯚	tɑ˧		t	ɑ	˧							
匒	匒	tɑ˧		t	ɑ	˧							
答	答	tɑ˧		t	ɑ	˧							
答	答	tɐ̝˧	白讀，表示應答如：～應	t	ɐ̝	˧							
搭	搭	tɑ˧		t	ɑ	˧							
𰾓	𰾓	tɑ˧		t	ɑ	˧							
錔	𰾓	tʰɑ˧		tʰ	ɑ	˧							
嚃	嚃	tʰɑ˧		tʰ	ɑ	˧							
䓠	䓠	tʰɑ˧		tʰ	ɑ	˧							
㛥	㛥	tʰɑ˧		tʰ	ɑ	˧							
鞜	鞜	tʰɑ˧		tʰ	ɑ	˧							
漯	漯	tʰɑ˧		tʰ	ɑ	˧							
㹺	㹺	tʰɑ˧		tʰ	ɑ	˧							
䶀	䶀	tʰɑ˧		tʰ	ɑ	˧							
䵬	䵬	tʰɑ˧		tʰ	ɑ	˧							
㭼	㭼	tʰɑ˧		tʰ	ɑ	˧							
䍝	䍝	tʰɑ˧		tʰ	ɑ	˧							
濌	濌	tʰɑ˧		tʰ	ɑ	˧							
䈋	䈋	tʰɑ˧		tʰ	ɑ	˧							
踏	踏	tʰɑ˧		tʰ	ɑ	˧							
䪏	䪏	l̃ɑ˧		l̃	ɑ	˧							
蒳	蒳	l̃ɑ˧		l̃	ɑ	˧							
軜	軜	l̃ɑ˧		l̃	ɑ	˧							
衲	衲	l̃ɑ˧		l̃	ɑ	˧							
魶	魶	l̃ɑ˧		l̃	ɑ	˧							
妠	妠	l̃ɑ˧		l̃	ɑ	˧							
㨥	㨥	l̃ɑ˧		l̃	ɑ	˧							
鈉	钠	l̃ɑ˧		l̃	ɑ	˧							
納	纳	l̃ɑ˧		l̃	ɑ	˧							
搚	搚	l̃ɑ˧		l̃	ɑ	˧							
㩉	㩉	l̃ɑ˧		l̃	ɑ	˧							
摺	摺	l̃ɑ˧		l̃	ɑ	˧							
菈	菈	l̃ɑ˧		l̃	ɑ	˧							
㕇	㕇	l̃ɑ˧		l̃	ɑ	˧							
拉	拉	l̃ɑ˧˥		l̃	ɑ	˧˥							
魳	魳	t͡sɑ˧		t͡s	ɑ	˧							
迊	迊	t͡sɑ˧		t͡s	ɑ	˧							
𠯗	𠯗	t͡sɑ˧		t͡s	ɑ	˧							
噆	噆	t͡sɑ˧		t͡s	ɑ	˧							
䍼	䍼	t͡sɑ˧		t͡s	ɑ	˧							
嘁	嘁	t͡sɑ˧		t͡s	ɑ	˧							
沞	沞	t͡sɑ˧		t͡s	ɑ	˧							
䞙	䞙	t͡sɑ˧		t͡s	ɑ	˧							
韴	韴	t͡sɑ˧		t͡s	ɑ	˧							
磼	磼	t͡sɑ˧		t͡s	ɑ	˧							
雥	雥	t͡sɑ˧		t͡s	ɑ	˧							
䕹	䕹	t͡sɑ˧		t͡s	ɑ	˧							
䣟	䣟	t͡sɑ˧		t͡s	ɑ	˧							
雜	杂	t͡sɑ˧		t͡s	ɑ	˧							
溘	溘	kʰɔ˧		kʰ	ɔ	˧							
䆟	䆟	kʰɔ˧		kʰ	ɔ	˧							
㝓	㝓	kʰɔ˧		kʰ	ɔ	˧							
歁	歁	kʰɔ˧		kʰ	ɔ	˧							
蛤	蛤	kɔ˧		k	ɔ	˧							
鴿	鸽	kɔ˧		k	ɔ	˧							
閣	閣	kɔ˧		k	ɔ	˧							
㪉	㪉	kɔ˧		k	ɔ	˧							
鉿	铪	kɔ˧		k	ɔ	˧							
鮯	鮯	kɔ˧		k	ɔ	˧							
蛤	蛤	kɔ˧		k	ɔ	˧							
匌	匌	kɔ˧		k	ɔ	˧							
佮	佮	kɔ˧		k	ɔ	˧							
㠷	㠷	kɔ˧		k	ɔ	˧							
鞈	鞈	kɔ˧		k	ɔ	˧							
韐	韐	kɔ˧		k	ɔ	˧							
㬎	㬎	ŋɔ˧		ŋ	ɔ	˧							
礏	礏	ŋɔ˧		ŋ	ɔ	˧							
儑	儑	ŋɔ˧		ŋ	ɔ	˧							
砐	砐	ŋɔ˧		ŋ	ɔ	˧							
礘	礘	ŋɔ˧		ŋ	ɔ	˧							
䑥	䑥	ŋɔ˧		ŋ	ɔ	˧							
魥	魥	ŋɔ˧		ŋ	ɔ	˧							
𤸱	𤸱	ɔ˧		Ø	ɔ	˧							
姶	姶	ɔ˧		Ø	ɔ	˧							
罯	罯	ɔ˧	動詞表示把一樣東西嚴實包裹住使其發霉或溫暖手腳等	Ø	ɔ	˧							
媕	媕	ɔ˧		Ø	ɔ	˧							
㔩	㔩	ɔ˧		Ø	ɔ	˧							
搕	搕	ɔ˧		Ø	ɔ	˧							
喝	喝	xɔ˧˥	白讀	x	ɔ	˧˥							
喝	喝	xɔ˧	文讀	x	ɔ	˧							
呷	呷	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
郃	郃	xɔ˧		x	ɔ	˧							
䢔	䢔	xɔ˧		x	ɔ	˧							
榙	榙	xɔ˧		x	ɔ	˧							
㭘	㭘	xɔ˧		x	ɔ	˧							
詥	詥	xɔ˧		x	ɔ	˧							
耠	耠	xɔ˧		x	ɔ	˧							
𪘁	𪘁	xɔ˧		x	ɔ	˧							
頜	頜	xɔ˧		x	ɔ	˧							
𡇞	𡇞	xɔ˧		x	ɔ	˧							
合	合	kɔ˧	1.作計量單位，十合=一升2.作動詞表（相處，合攏）之意，如：~不拢。~孽,指打架駡架產生矛盾糾紛不和睦友好。俗字可作（𪝙）	k	ɔ	˧							
合	合	xɔ˧		x	ɔ	˧							
欱	欱	xɔ˧		x	ɔ	˧							
㽺	㽺	xɔ˧		x	ɔ	˧							
㾑	㾑	xɔ˧		x	ɔ	˧							
盒	盒	xɔ˧		x	ɔ	˧							
䟃	䟃	t͡sʰɑ˧		t͡sʰ	ɑ	˧							
㜗	㜗	t͡sʰɑ˧		t͡sʰ	ɑ	˧							
糝	糁	sɑ˧		s	ɑ	˧							
𨱏	𨱏	sɑ˧		s	ɑ	˧							
鎝	𨱏	sɑ˧		s	ɑ	˧							
趿	趿	sɑ˧		s	ɑ	˧							
颯	颯	sɑ˧		s	ɑ	˧							
靸	靸	sɑ˧	～鞋表示動詞也可作動詞表示拖著拖鞋走路	s	ɑ	˧							
鈒	钑	sɑ˧		s	ɑ	˧							
馺	馺	sɑ˧		s	ɑ	˧							
霅	霅	sɑ˧		s	ɑ	˧							
㚫	㚫	sɑ˧		s	ɑ	˧							
㚫	㚫	sɑ˧		s	ɑ	˧							
遪	遪	sɑ˧		s	ɑ	˧							
沓	沓	tʰɑ˧		tʰ	ɑ	˧							
誻	誻	tʰɑ˧		tʰ	ɑ	˧							
遝	遝	tʰɑ˧		tʰ	ɑ	˧							
㧺	㧺	tʰɑ˧		tʰ	ɑ	˧							
㭼	㭼	tʰɑ˧		tʰ	ɑ	˧							
龖	龖	tʰɑ˧		tʰ	ɑ	˧							
涾	涾	tʰɑ˧		tʰ	ɑ	˧							
譶	譶	tʰɑ˧		tʰ	ɑ	˧							
蹹	蹹	tʰɑ˧		tʰ	ɑ	˧							
䂿	䂿	tʰɑ˧		tʰ	ɑ	˧							
眔	眔	tʰɑ˧		tʰ	ɑ	˧							
龘	龘	tʰɑ˧		tʰ	ɑ	˧							
䜚	䜚	tʰɑ˧		tʰ	ɑ	˧							
㯓	㯓	tʰɑ˧		tʰ	ɑ	˧							
毾	毾	tʰɑ˧		tʰ	ɑ	˧							
鰈	鰈	tʰɑ˧		tʰ	ɑ	˧							
魼	魼	tʰɑ˧		tʰ	ɑ	˧							
鰨	鰨	tʰɑ˧		tʰ	ɑ	˧							
傝	傝	tʰɑ˧		tʰ	ɑ	˧							
狧	狧	tʰɑ˧		tʰ	ɑ	˧							
鞳	鞳	tʰɑ˧		tʰ	ɑ	˧							
嗒	嗒	tʰɑ˧		tʰ	ɑ	˧							
遢	遢	tʰɑ˧		tʰ	ɑ	˧							
遢	遢	tʰɑ˦˨	白讀邋~	tʰ	ɑ	˦˨							
榻	榻	tʰɑ˧		tʰ	ɑ	˧							
塔	塔	tʰɑ˧		tʰ	ɑ	˧							
塌	塌	tʰɑ˧		tʰ	ɑ	˧							
蹋	蹋	tʰɑ˧		tʰ	ɑ	˧							
躢	躢	tʰɑ˧		tʰ	ɑ	˧							
闒	闒	tʰɑ˧		tʰ	ɑ	˧							
䍇	䍇	tʰɑ˧		tʰ	ɑ	˧							
䳴	䳴	tʰɑ˧		tʰ	ɑ	˧							
䈳	䈳	tʰɑ˧		tʰ	ɑ	˧							
搭	搭	tɑ˧		t	ɑ	˧							
萐	萐	sɑ˧		s	ɑ	˧							
𧳛	𧳛	sɑ˧		s	ɑ	˧							
霎	霎	sɑ˧		s	ɑ	˧							
䈉	䈉	sɑ˧		s	ɑ	˧							
㰼	㰼	sɑ˧		s	ɑ	˧							
箑	箑	sɑ˧		s	ɑ	˧							
歃	歃	sɑ˧		s	ɑ	˧							
喢	喢	sɑ˧		s	ɑ	˧							
㰱	㰱	sɑ˧		s	ɑ	˧							
𠎷	𠎷	sɑ˧		s	ɑ	˧							
𢶍	𢶍	sɑ˧		s	ɑ	˧							
𨆂	𨆂	sɑ˧		s	ɑ	˧							
㪪	㪪	sɑ˧		s	ɑ	˧							
䪞	䪞	t͡sɑ˧		t͡s	ɑ	˧							
臘	腊	l̃ɑ˧		l̃	ɑ	˧							
蠟	蜡	l̃ɑ˧		l̃	ɑ	˧							
鑞	鑞	l̃ɑ˧		l̃	ɑ	˧							
卅	卅	sɑ˧		s	ɑ	˧							
䫦	䫦	kɔ˧		k	ɔ	˧							
䗘	䗘	kɔ˧		k	ɔ	˧							
砝	砝	fɑ˧		f	ɑ	˧							
𪝙	𪝙	kɔ˧	~孽,指打架駡架產生矛盾糾紛不和睦友好。正字或作（合）	k	ɔ	˧							
㕎	㕎	kʰɔ˧		kʰ	ɔ	˧							
榼	榼	kʰɔ˧		kʰ	ɔ	˧							
磕	磕	kʰɔ˧		kʰ	ɔ	˧							
嗑	嗑	kʰɔ˧		kʰ	ɔ	˧							
闔	闔	xɔ˧		x	ɔ	˧							
篕	篕	xɔ˧		x	ɔ	˧							
熆	熆	xɔ˧		x	ɔ	˧							
㽺	㽺	xɔ˧		x	ɔ	˧							
盍	盍	xɔ˧		x	ɔ	˧							
猲	猲	xɔ˧		x	ɔ	˧							
𤸱	𤸱	ɔ˧		Ø	ɔ	˧							
盦	盦	ɔ˧		Ø	ɔ	˧							
廅	廅	ɔ˧		Ø	ɔ	˧							
𤸱	𤸱	ɔ˧		Ø	ɔ	˧							
䵽	䵽	t͡sʰɑ˧		t͡sʰ	ɑ	˧							
囃	囃	t͡sʰɑ˧		t͡sʰ	ɑ	˧							
眨	眨	t͡sɑ˧		t͡s	ɑ	˧							
煠	煠	t͡sɑ˧		t͡s	ɑ	˧							
㞚	㞚	t͡sɑ˧		t͡s	ɑ	˧							
偛	偛	t͡sɑ˧		t͡s	ɑ	˧							
䙄	䙄	t͡sɑ˧		t͡s	ɑ	˧							
𥀈	𥀈	t͡sɑ˧		t͡s	ɑ	˧							
䛽	䛽	t͡sɑ˧		t͡s	ɑ	˧							
牐	牐	t͡sɑ˧		t͡s	ɑ	˧							
䮢	䮢	t͡sɑ˧		t͡s	ɑ	˧							
劄	剳	t͡sɑ˧		t͡s	ɑ	˧							
札	札	t͡sɑ˧		t͡s	ɑ	˧							
剳	剳	t͡sɑ˧		t͡s	ɑ	˧							
箚	箚	t͡sɑ˧		t͡s	ɑ	˧							
霅	霅	t͡sɑ˧		t͡s	ɑ	˧							
臿	臿	t͡sʰɑ˧		t͡sʰ	ɑ	˧							
疀	疀	t͡sʰɑ˧		t͡sʰ	ɑ	˧							
鍤	鍤	t͡sʰɑ˧		t͡sʰ	ɑ	˧							
扱	扱	t͡sʰɑ˧		t͡sʰ	ɑ	˧							
㛼	㛼	t͡sʰɑ˧		t͡sʰ	ɑ	˧							
㷅	㷅	t͡sʰɑ˧		t͡sʰ	ɑ	˧							
喢	喢	t͡sʰɑ˧		t͡sʰ	ɑ	˧							
𤜯	𤜯	t͡sʰɑ˧		t͡sʰ	ɑ	˧							
插	插	t͡sʰɑ˧		t͡sʰ	ɑ	˧							
閘	闸	t͡sɑ˧		t͡s	ɑ	˧							
翣	翣	t͡sɑ˧		t͡s	ɑ	˧							
啑	啑	t͡sɑ˧		t͡s	ɑ	˧							
帹	帹	t͡sɑ˧		t͡s	ɑ	˧							
翜	翜	t͡sɑ˧		t͡s	ɑ	˧							
䬊	䬊	t͡sɑ˧		t͡s	ɑ	˧							
㘝	㘝	l̃ɑ˧		l̃	ɑ	˧							
㗙	㗙	l̃ɑ˧		l̃	ɑ	˧							
㑳	㑳	l̃ɑ˧		l̃	ɑ	˧							
笝	笝	l̃ɑ˧		l̃	ɑ	˧							
魶	魶	l̃ɑ˧		l̃	ɑ	˧							
臘	腊	l̃ɑ˧		l̃	ɑ	˧							
臈	臈	l̃ɑ˧		l̃	ɑ	˧							
䶘	䶘	l̃ɑ˧		l̃	ɑ	˧							
鑞	镴	l̃ɑ˧		l̃	ɑ	˧							
蠟	蜡	l̃ɑ˧		l̃	ɑ	˧							
䗶	䗶	l̃ɑ˧		l̃	ɑ	˧							
擸	擸	l̃ɑ˧		l̃	ɑ	˧							
搚	搚	l̃ɑ˧		l̃	ɑ	˧							
邋	邋	l̃ɑ˧		l̃	ɑ	˧							
邋	邋	l̃ɑ˦˨	白讀~遢	l̃	ɑ	˦˨							
㿴	㿴	tɑ˧		t	ɑ	˧							
𩭆	𩭆	tɑ˧	表示女生下垂的編好的頭髮，同（耷）	t	ɑ	˧							
耷	耷	tɑ˧	可表示女生下垂的編好的頭髮，同（𩭆）	t	ɑ	˧							
矺	矺	tɑ˧		t	ɑ	˧							
笚	笚	tɑ˧		t	ɑ	˧							
䓠	䓠	tɑ˧		t	ɑ	˧							
褡	褡	tɑ˧		t	ɑ	˧							
䪚	䪚	tɑ˧		t	ɑ	˧							
郟	郟	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
筴	筴	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
跲	跲	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
袷	袷	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
裌	裌	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
䀫	䀫	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
餄	餄	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
㿓	㿓	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
鵊	鵊	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
䩡	䩡	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
䶢	䶢	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
夾	夹	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
浹	浃	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
㼪	㼪	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
呷	呷	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
䛅	䛅	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
敮	敮	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
䶎	䶎	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
㰰	㰰	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
俠	侠	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
峽	峡	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
陿	陿	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
祫	祫	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
硤	硤	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
烚	烚	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
珨	珨	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
䞩	䞩	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
狹	狭	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
袷	袷	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
䁍	䁍	t͡ɕʰi̯ɑ˧		t͡ɕʰ	i̯ɑ	˧							
㓣	㓣	t͡ɕʰi̯ɑ˧		t͡ɕʰ	i̯ɑ	˧							
䶢	䶢	t͡ɕʰi̯ɑ˧		t͡ɕʰ	i̯ɑ	˧							
帢	帢	t͡ɕʰi̯ɑ˧		t͡ɕʰ	i̯ɑ	˧							
㡊	㡊	t͡ɕʰi̯ɑ˧		t͡ɕʰ	i̯ɑ	˧							
恰	恰	t͡ɕʰi̯ɑ˧		t͡ɕʰ	i̯ɑ	˧							
掐	掐	kʰɑ˧	白讀，作動詞	kʰ	ɑ	˧							
掐	掐	t͡ɕʰi̯ɑ˧		t͡ɕʰ	i̯ɑ	˧							
洽	洽	t͡ɕʰi̯ɑ˧		t͡ɕʰ	i̯ɑ	˧							
䨐	䨐	t͡ɕʰi̯ɑ˧		t͡ɕʰ	i̯ɑ	˧							
胛	胛	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
鉀	鉀	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
玾	玾	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
梜	梜	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
甲	甲	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
頰	颊	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
𩠣	𩠣	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
鋏	铗	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
筴	䇲	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
梜	梜	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
莢	荚	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
蛺	蛱	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
唊	唊	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
𥞵	𥞵	t͡ɕi̯ɑ˧		t͡ɕ	i̯ɑ	˧							
翈	翈	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
柙	柙	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
炠	炠	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
笚	笚	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
𢘉	𢘉	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
匣	匣	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
狎	狎	ɕi̯ɑ˧		ɕ	i̯ɑ	˧							
凹	凹	wɑ˩˧		Ø	wɑ	˩˧							
圔	圔	jɑ˧		j	i̯ɑ	˧							
䀴	䀴	jɑ˧		j	i̯ɑ	˧							
䆘	䆘	jɑ˧		j	i̯ɑ	˧							
庘	庘	jɑ˧		j	i̯ɑ	˧							
鴨	鸭	jɑ˧		j	i̯ɑ	˧							
押	押	jɑ˧		j	i̯ɑ	˧							
壓	压	jɑ˧	白讀，作動詞，如：壓，鎮壓	j	i̯ɑ	˧							
壓	压	jɑ˩˧	文讀，作名詞，如：壓力	j	i̯ɑ	˩˧							
㼲	㼲	l̃i̯e̞˧		l̃	i̯e̞	˧							
鬣	鬣	l̃i̯e̞˧		l̃	i̯e̞	˧							
㲱	㲱	l̃i̯e̞˧		l̃	i̯e̞	˧							
躐	躐	l̃i̯e̞˧		l̃	i̯e̞	˧							
䁽	䁽	l̃i̯e̞˧		l̃	i̯e̞	˧							
𣋲	𣋲	l̃i̯e̞˧		l̃	i̯e̞	˧							
擸	擸	l̃i̯e̞˧		l̃	i̯e̞	˧							
儠	儠	l̃i̯e̞˧		l̃	i̯e̞	˧							
犣	犣	l̃i̯e̞˧		l̃	i̯e̞	˧							
䪉	䪉	l̃i̯e̞˧		l̃	i̯e̞	˧							
䉭	䉭	l̃i̯e̞˧		l̃	i̯e̞	˧							
鱲	鱲	l̃i̯e̞˧		l̃	i̯e̞	˧							
𡂏	𡂏	l̃i̯e̞˧		l̃	i̯e̞	˧							
𥪂	𥪂	l̃i̯e̞˧		l̃	i̯e̞	˧							
𠠗	𠠗	l̃i̯e̞˧		l̃	i̯e̞	˧							
㯿	㯿	l̃i̯e̞˧		l̃	i̯e̞	˧							
䜲	䜲	l̃i̯e̞˧		l̃	i̯e̞	˧							
䃳	䃳	l̃i̯e̞˧		l̃	i̯e̞	˧							
獦	獦	l̃i̯e̞˧	戎姓俗作田獦字非	l̃	i̯e̞	˧							
巤	巤	l̃i̯e̞˧		l̃	i̯e̞	˧							
讘	讘	l̃i̯e̞˧		l̃	i̯e̞	˧							
顳	顳	l̃i̯e̞˧		l̃	i̯e̞	˧							
喦	喦	l̃i̯e̞˧		l̃	i̯e̞	˧							
囁	囁	l̃i̯e̞˧		l̃	i̯e̞	˧							
苶	苶	l̃i̯e̞˧		l̃	i̯e̞	˧							
錜	錜	l̃i̯e̞˧		l̃	i̯e̞	˧							
敜	敜	l̃i̯e̞˧		l̃	i̯e̞	˧							
㘨	㘨	l̃i̯e̞˧		l̃	i̯e̞	˧							
籋	籋	l̃i̯e̞˧		l̃	i̯e̞	˧							
鑈	鑈	l̃i̯e̞˧		l̃	i̯e̞	˧							
惗	惗	l̃i̯e̞˧		l̃	i̯e̞	˧							
菍	菍	l̃i̯e̞˧		l̃	i̯e̞	˧							
㚔	㚔	l̃i̯e̞˧		l̃	i̯e̞	˧							
𣀳	𣀳	l̃i̯e̞˧		l̃	i̯e̞	˧							
䳖	䳖	l̃i̯e̞˧		l̃	i̯e̞	˧							
踂	踂	l̃i̯e̞˧		l̃	i̯e̞	˧							
㸎	㸎	l̃i̯e̞˧		l̃	i̯e̞	˧							
䌜	䌜	l̃i̯e̞˧		l̃	i̯e̞	˧							
籋	籋	l̃i̯e̞˧		l̃	i̯e̞	˧							
帇	帇	l̃i̯e̞˧		l̃	i̯e̞	˧							
聶	聂	l̃i̯e̞˧		l̃	i̯e̞	˧							
鑷	镊	l̃i̯e̞˧		l̃	i̯e̞	˧							
囁	囁	l̃i̯e̞˧		l̃	i̯e̞	˧							
喦	喦	l̃i̯e̞˧		l̃	i̯e̞	˧							
獵	猎	l̃i̯e̞˧		l̃	i̯e̞	˧							
接	接	t͡ɕi̯e̞˧		t͡ɕ	i̯e̞	˧							
緁	緁	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
䌌	䌌	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
淁	淁	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
𣠺	𣠺	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
穕	穕	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
妾	妾	t͡ɕʰi̯e̞˧		t͡ɕʰ	i̯e̞	˧							
捷	捷	t͡ɕʰi̯e̞˧	白讀，如：走捷路	t͡ɕʰ	i̯e̞	˧							
䧪	䧪	t͡sʰɐ̝˧		t͡sʰ	ɐ̝	˧							
㳧	㳧	t͡sʰɐ̝˧		t͡sʰ	ɐ̝	˧							
𣠞	𣠞	t͡sʰɐ̝˧		t͡sʰ	ɐ̝	˧							
㤴	㤴	t͡sʰɐ̝˧		t͡sʰ	ɐ̝	˧							
䐑	䐑	t͡sɐ̝˧		t͡s	ɐ̝	˧							
㙷	㙷	t͡sɐ̝˧		t͡s	ɐ̝	˧							
摺	摺	t͡sɐ̝˧		t͡s	ɐ̝	˧							
𣠞	𣠞	t͡sɐ̝˧		t͡s	ɐ̝	˧							
䜆	䜆	t͡sɐ̝˧		t͡s	ɐ̝	˧							
慴	慴	t͡sɐ̝˧		t͡s	ɐ̝	˧							
襵	襵	t͡sɐ̝˧		t͡s	ɐ̝	˧							
謺	謺	t͡sɐ̝˧		t͡s	ɐ̝	˧							
讋	讋	t͡sɐ̝˧		t͡s	ɐ̝	˧							
䝕	䝕	t͡sɐ̝˧		t͡s	ɐ̝	˧							
輙	辄	t͡sɐ̝˧		t͡s	ɐ̝	˧							
輒	辄	t͡sɐ̝˧		t͡s	ɐ̝	˧							
耴	耴	t͡sɐ̝˧		t͡s	ɐ̝	˧							
𦯍	𦯍	t͡sɐ̝˧		t͡s	ɐ̝	˧							
鮿	鮿	t͡sɐ̝˧		t͡s	ɐ̝	˧							
㡇	㡇	t͡sɐ̝˧		t͡s	ɐ̝	˧							
㭯	㭯	t͡sɐ̝˧		t͡s	ɐ̝	˧							
挕	挕	t͡sɐ̝˧		t͡s	ɐ̝	˧							
摺	摺	t͡sɐ̝˧		t͡s	ɐ̝	˧							
